Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,,
2001-08-30 00:00:00+00:00,9.443013191,16.02777672,16.26666641,15.9622221,16.19555473,21287385
2001-08-31 00:00:00+00:00,9.429264069,16.00444412,16.17777634,15.9333334,16.09777641,21848715
2001-09-03 00:00:00+00:00,9.438429832,16.02000046,16.21555519,15.95555496,16.21555519,11890935
2001-09-04 00:00:00+00:00,9.43253994,16.01000023,16.13333321,15.88888836,16.04444313,17497035
2001-09-05 00:00:00+00:00,9.838407516,16.69888878,16.81555557,16.11111069,16.11111069,32112090
2001-09-06 00:00:00+00:00,8.866285324,15.04888821,16.53333282,14.82444382,16.53333282,90104175
2001-09-07 00:00:00+00:00,8.717684746,14.79666615,15.28888798,14.41333294,15,65019735
2001-09-10 00:00:00+00:00,8.57759285,14.55888844,17.35555458,14.48888779,17.35555458,44445780
2001-09-11 00:00:00+00:00,8.778564453,14.89999962,15.11111069,14.53333282,14.77777672,52489980
2001-09-12 00:00:00+00:00,8.789693832,14.91888809,15.19999981,13.44666576,13.91111088,67792095
2001-09-13 00:00:00+00:00,8.654183388,14.6888876,15.27555466,14.56888771,14.84444427,46461420
2001-09-14 00:00:00+00:00,8.45386982,14.3488884,14.66666603,13.91111088,14.55555534,46796445
2001-09-17 00:00:00+00:00,8.145539284,13.82555485,14.02222157,13.42888832,13.91111088,48390345
2001-09-18 00:00:00+00:00,8.402153015,14.26111126,14.48888779,13.77777672,13.88444424,32360580
2001-09-19 00:00:00+00:00,8.333417892,14.14444447,14.33333302,13.88888836,14.17777729,24333840
2001-09-20 00:00:00+00:00,8.389714241,14.23999977,14.4444437,13.71111107,14.11111069,34194285
2001-09-21 00:00:00+00:00,7.929512024,13.45888805,15.4444437,13.29444408,15.4444437,50785650
2001-09-24 00:00:00+00:00,8.014615059,13.60333347,13.8866663,13.35555458,13.35555458,29189205
2001-09-25 00:00:00+00:00,7.734433651,13.1277771,13.88888836,13.03666592,13.88888836,45945360
2001-09-26 00:00:00+00:00,7.663077354,13.00666618,13.59777737,12.84444427,13.21111107,51590790
2001-09-27 00:00:00+00:00,7.82673645,13.28444386,13.37333298,12.90111065,13.15333271,29549610
2001-09-28 00:00:00+00:00,7.590415001,12.88333321,13.66444397,12.74444389,13.35555458,50956200
2001-10-01 00:00:00+00:00,7.79924202,13.23777676,13.37555504,12.91111088,13.11111069,33636240
2001-10-02 00:00:00+00:00,7.79924202,13.23777676,13.23777676,13.23777676,13.23777676,0
2001-10-03 00:00:00+00:00,7.980573177,13.54555511,13.61999989,13.22222233,13.22222233,23534100
2001-10-04 00:00:00+00:00,7.894817829,13.39999962,13.77111053,13.05111122,13.57888794,38454255
2001-10-05 00:00:00+00:00,7.90266943,13.41333294,13.48888779,13.13555527,13.39999962,27114930
2001-10-08 00:00:00+00:00,7.763889313,13.17777729,13.46000004,12.88888836,13.11111069,25034085
2001-10-09 00:00:00+00:00,7.948496819,13.4911108,13.55555534,13.17777729,13.19999981,21621375
2001-10-10 00:00:00+00:00,8.538316727,14.49222183,14.63555527,13.42222214,13.4444437,77580990
2001-10-11 00:00:00+00:00,8.523258209,14.46666622,14.95555496,14.36222172,14.51111126,65713590
2001-10-12 00:00:00+00:00,8.414592743,14.28222179,14.64444447,14.22222233,14.4444437,43210575
2001-10-15 00:00:00+00:00,8.496419907,14.42111111,14.76666641,14.22222233,14.22222233,50850765
2001-10-16 00:00:00+00:00,8.507549286,14.43999958,14.70444393,14.33888817,14.50222206,20555505
2001-10-17 00:00:00+00:00,8.992629051,15.26333332,15.39999962,14.51111126,14.55555534,61793775
2001-10-18 00:00:00+00:00,8.887231827,15.08444405,15.51111126,14.91111088,15.1888876,46767465
2001-10-19 00:00:00+00:00,9.067255974,15.39000034,15.63555527,15.08888817,15.08888817,96797520
2001-10-22 00:00:00+00:00,8.582830429,14.56777668,15.52888775,14.47777653,15.51555538,57560895
2001-10-23 00:00:00+00:00,8.737977982,14.83111095,15.01333332,14.66666603,14.85333347,31878315
2001-10-24 00:00:00+00:00,8.83944416,15.00333309,15.3488884,14.80333328,14.91111088,41114925
2001-10-25 00:00:00+00:00,8.856466293,15.03222179,15.21777725,14.91333294,15.08777714,20306790
2001-10-26 00:00:00+00:00,8.856466293,15.03222179,15.03222179,15.03222179,15.03222179,0
2001-10-29 00:00:00+00:00,8.797548294,14.93222237,15.29777718,14.71333313,15.17555523,28030185
2001-10-30 00:00:00+00:00,8.77659893,14.89666557,15,14.73333263,14.73999977,16070670
2001-10-31 00:00:00+00:00,8.981499672,15.24444389,15.39999962,14.84444427,15,23196600
2001-11-01 00:00:00+00:00,9.683260918,16.4355545,16.62000084,15.24666595,15.24666595,112925700
2001-11-02 00:00:00+00:00,8.902289391,15.10999966,16.39999962,14.79222202,16.33333206,129999330
2001-11-05 00:00:00+00:00,8.464998245,14.36777687,15.22222233,14.24444389,14.79222202,140139405
2001-11-06 00:00:00+00:00,8.635853767,14.65777683,14.90444374,14.4444437,14.4444437,61996995
2001-11-07 00:00:00+00:00,8.420480728,14.29222202,14.85999966,14.19111061,14.66666603,50217660
2001-11-08 00:00:00+00:00,8.61359787,14.61999989,14.79666615,14.33333302,14.44222164,48254175
2001-11-09 00:00:00+00:00,8.504276276,14.43444443,14.84444427,14.33666611,14.6888876,31262445
2001-11-12 00:00:00+00:00,8.653532028,14.68777657,14.80000019,14.48888779,14.48888779,25737435
2001-11-13 00:00:00+00:00,8.626690865,14.6422224,14.79777718,14.51444435,14.73333263,19027800
2001-11-14 00:00:00+00:00,8.655492783,14.69111061,14.75555515,14.62444401,14.75333309,6048540
2001-11-15 00:00:00+00:00,8.944187164,15.18111134,15.42000008,14.6277771,14.77555466,41660280
2001-11-16 00:00:00+00:00,8.944187164,15.18111134,15.18111134,15.18111134,15.18111134,0
2001-11-19 00:00:00+00:00,9.122245789,15.48333263,15.82222176,15.28888798,15.33333302,46118115
2001-11-20 00:00:00+00:00,9.027322769,15.32222176,15.75333309,15.20444393,15.51222229,19239660
2001-11-21 00:00:00+00:00,9.209312439,15.63111115,16.04444313,15.12555504,15.12555504,63932355
2001-11-22 00:00:00+00:00,9.316013336,15.81222153,16.08888817,15.66666603,15.66666603,33841710
2001-11-23 00:00:00+00:00,9.190325737,15.5988884,16.38555527,15.48888779,15.99555492,23509035
2001-11-26 00:00:00+00:00,9.158902168,15.54555511,15.8866663,15.47222233,15.6944437,16244820
2001-11-27 00:00:00+00:00,8.941569328,15.17666626,15.74777699,15.00222206,15.57777691,23317695
2001-11-28 00:00:00+00:00,8.732086182,14.82111073,15.28888798,14.73777676,15.28888798,30122865
2001-11-29 00:00:00+00:00,8.736665726,14.82888794,15.08888817,14.66666603,14.86666584,16121520
2001-11-30 00:00:00+00:00,8.736665726,14.82888794,14.82888794,14.82888794,14.82888794,0
2001-12-03 00:00:00+00:00,8.904910088,15.11444378,15.26222229,14.81666565,14.86666584,25615530
2001-12-04 00:00:00+00:00,9.185744286,15.59111118,15.72666645,15.19999981,15.22000027,29720070
2001-12-05 00:00:00+00:00,9.316013336,15.81222153,16.01000023,15.66666603,15.66666603,24404940
2001-12-06 00:00:00+00:00,9.429264069,16.00444412,16.26444435,15.73999977,16,34690050
2001-12-07 00:00:00+00:00,9.272153854,15.73777676,16.49777794,15.53555489,16.0233326,43475805
2001-12-10 00:00:00+00:00,9.342853546,15.85777664,15.94666576,15.58333302,15.76444435,12671955
2001-12-11 00:00:00+00:00,9.214549065,15.64000034,16.04444313,15.56888771,15.84333324,14937840
2001-12-12 00:00:00+00:00,8.970370293,15.22555542,15.75555515,15.08888817,15.66666603,46286100
2001-12-13 00:00:00+00:00,9.043035507,15.3488884,15.50444412,14.88888836,15.33333302,28109475
2001-12-14 00:00:00+00:00,8.985427856,15.25111103,15.47777653,15.14444447,15.4444437,10995345
2001-12-17 00:00:00+00:00,8.985427856,15.25111103,15.25111103,15.25111103,15.25111103,0
2001-12-18 00:00:00+00:00,8.878723145,15.06999969,15.38888836,14.93444443,15.38888836,11600235
2001-12-19 00:00:00+00:00,8.77921772,14.90111065,15.22222233,14.83333302,15.22222233,12619170
2001-12-20 00:00:00+00:00,8.88395977,15.07888794,15.18666553,14.8488884,14.91111088,5964390
2001-12-21 00:00:00+00:00,8.705245972,14.77555466,15.11111069,14.56222153,15.06666565,12037050
2001-12-24 00:00:00+00:00,8.756961823,14.86333275,15.75333309,14.57777691,15.75333309,5522580
2001-12-25 00:00:00+00:00,8.756961823,14.86333275,14.86333275,14.86333275,14.86333275,0
2001-12-26 00:00:00+00:00,8.775291443,14.89444447,15.11111069,14.82555485,14.97777653,5054490
2001-12-27 00:00:00+00:00,8.720302582,14.80111122,14.97777653,14.75555515,14.97777653,5900940
2001-12-28 00:00:00+00:00,8.651568413,14.68444443,14.82111073,14.66666603,14.75555515,7511850
2001-12-31 00:00:00+00:00,8.871522903,15.0577774,15.22000027,14.80000019,14.80000019,10129545
2002-01-01 00:00:00+00:00,8.955968857,15.20111084,15.42222214,15.02222157,15.06666565,7961310
2002-01-02 00:00:00+00:00,9.26168251,15.72000027,15.77777672,15.30888844,15.33333302,21220650
2002-01-03 00:00:00+00:00,9.266263008,15.72777653,15.88888836,15.60444355,15.77777672,9733275
2002-01-04 00:00:00+00:00,9.255135536,15.70888805,15.97222233,15.60000038,15.77777672,11242305
2002-01-07 00:00:00+00:00,9.317323685,15.81444359,15.97777653,15.69111061,15.82222176,10055565
2002-01-08 00:00:00+00:00,9.391950607,15.94111061,16.10888863,15.77777672,15.77777672,15193980
2002-01-09 00:00:00+00:00,9.543826103,16.19888878,16.39999962,15.80000019,15.80000019,24191955
2002-01-10 00:00:00+00:00,9.660348892,16.39666557,16.4822216,16.02222252,16.02222252,16601985
2002-01-11 00:00:00+00:00,9.925475121,16.84666634,17.02111053,16.4011116,16.42222214,34474455
2002-01-14 00:00:00+00:00,9.861972809,16.73888779,17.22222137,16.6222229,17,20216745
2002-01-15 00:00:00+00:00,9.606014252,16.30444336,16.88888741,16.22333336,16.55555534,8836020
2002-01-16 00:00:00+00:00,9.524186134,16.16555405,16.55555534,16.11222267,16.55555534,8129655
2002-01-17 00:00:00+00:00,9.782111168,16.60333252,16.70444489,16.06666565,16.15555573,13703985
2002-01-18 00:00:00+00:00,9.543826103,16.19888878,17.33333206,16.06666565,16.70666695,15536610
2002-01-21 00:00:00+00:00,9.686533928,16.44111061,16.60555458,14.91111088,16.22222137,7797915
2002-01-22 00:00:00+00:00,9.687190056,16.4422226,16.53333282,16.26888847,16.26888847,10209375
2002-01-23 00:00:00+00:00,9.719920158,16.49777794,16.63333321,16.29999924,16.39999962,10787715
2002-01-24 00:00:00+00:00,9.706827164,16.47555542,16.77000046,16.27777672,16.55555534,14590125
2002-01-25 00:00:00+00:00,9.480325699,16.09111023,16.35333252,16.03444481,16.26666641,10701360
2002-01-28 00:00:00+00:00,9.266263008,15.72777653,16.22222137,15.66666603,16.2211113,8295705
2002-01-29 00:00:00+00:00,9.18967247,15.59777737,15.86555481,15.46000004,15.82222176,13708215
2002-01-30 00:00:00+00:00,9.200798988,15.61666584,15.66222191,15.4444437,15.4444437,4085100
2002-01-31 00:00:00+00:00,9.090821266,15.43000031,15.79666615,15.33333302,15.66666603,14535540
2002-02-01 00:00:00+00:00,9.158249855,15.54444408,15.60999966,15.4333334,15.47777653,6244425
2002-02-04 00:00:00+00:00,9.124209404,15.48666573,15.99777699,15.40444374,15.99777699,3100500
2002-02-05 00:00:00+00:00,9.157593727,15.54333305,15.7355547,15.38333321,15.39999962,6644205
2002-02-06 00:00:00+00:00,9.148431778,15.52777672,15.63777733,15.4066658,15.60000038,13000545
2002-02-07 00:00:00+00:00,9.162833214,15.55222225,16.04444313,15.48666573,15.71111107,11618640
2002-02-08 00:00:00+00:00,9.364458084,15.89444447,15.98777676,15.60000038,15.71111107,12557520
2002-02-11 00:00:00+00:00,9.352676392,15.87444401,16.21888733,15.77888775,16.21888733,4895325
2002-02-12 00:00:00+00:00,9.204075813,15.62222195,15.81999969,15.57777691,15.77777672,3428055
2002-02-13 00:00:00+00:00,9.187052727,15.59333324,15.77777672,15.53333282,15.58333302,3947805
2002-02-14 00:00:00+00:00,9.288520813,15.76555538,15.88888836,15.60000038,15.88888836,4633785
2002-02-15 00:00:00+00:00,9.507821083,16.13777733,16.3077774,15.82444382,15.83333302,30488895
2002-02-18 00:00:00+00:00,9.775564194,16.59222221,16.70777702,15.9333334,16.08888817,25056900
2002-02-19 00:00:00+00:00,9.812878609,16.65555573,16.79999924,16.44444466,16.68222237,25109235
2002-02-20 00:00:00+00:00,9.533349037,16.18111038,16.66666603,16.11111069,16.44444466,12450285
2002-02-21 00:00:00+00:00,9.657074928,16.39111137,16.49444389,15.88888836,16.11111069,12086010
2002-02-22 00:00:00+00:00,9.805023193,16.64222145,16.66666603,16.22777748,16.33333206,15515640
2002-02-25 00:00:00+00:00,9.511094093,16.14333344,16.63999939,16.11444473,16.55999947,5969340
2002-02-26 00:00:00+00:00,9.480979919,16.09222221,16.35555458,16,16.31111145,7909830
2002-02-27 00:00:00+00:00,9.568702698,16.24111176,16.31999969,16.00666618,16.15555573,10534725
2002-02-28 00:00:00+00:00,9.730394363,16.51555443,16.65555573,15.66666603,16.28111076,82452915
2002-03-01 00:00:00+00:00,9.926129341,16.84777641,17.39222145,16.44444466,16.82222176,39260025
2002-03-04 00:00:00+00:00,9.572628975,16.24777794,16.99666595,16.17777634,16.82222176,19995615
2002-03-05 00:00:00+00:00,9.359876633,15.8866663,16.37666512,15.82222176,16.33333206,24682860
2002-03-06 00:00:00+00:00,9.316671371,15.81333256,16.13333321,15.77888775,15.9444437,13028985
2002-03-07 00:00:00+00:00,9.465270042,16.06555557,16.26444435,15.91222191,15.9333334,12317220
2002-03-08 00:00:00+00:00,9.335653305,15.84555531,16.19333267,15.77777672,16.18888855,6293205
2002-03-11 00:00:00+00:00,9.371004105,15.90555477,16,15.75555515,15.87333298,10752300
2002-03-12 00:00:00+00:00,9.424027443,15.99555492,16.33333206,15.8922224,15.9333334,20797020
2002-03-13 00:00:00+00:00,9.42075634,15.98999977,16.15555573,15.88888836,15.97777653,8401950
2002-03-14 00:00:00+00:00,9.38213253,15.9244442,16.12888718,15.86444378,16.02666664,6492645
2002-03-15 00:00:00+00:00,9.308815002,15.80000019,16.04444313,15.77777672,16,7168320
2002-03-18 00:00:00+00:00,9.272809982,15.73888779,16.03333282,15.69333267,15.97777653,6099480
2002-03-19 00:00:00+00:00,9.310123444,15.80222225,16.02222252,15.76111126,15.88444424,9589500
2002-03-20 00:00:00+00:00,9.37296772,15.90888786,15.97777653,15.80000019,15.84444427,3933900
2002-03-21 00:00:00+00:00,9.281318665,15.75333309,16.11111069,15.73777676,16.11111069,7629255
2002-03-22 00:00:00+00:00,9.262334824,15.7211113,15.88777733,15.60000038,15.75555515,3343860
2002-03-25 00:00:00+00:00,9.262334824,15.7211113,15.7211113,15.7211113,15.7211113,0
2002-03-26 00:00:00+00:00,9.20734787,15.6277771,15.88888836,15.55555534,15.86666584,8891235
2002-03-27 00:00:00+00:00,9.058091164,15.37444401,15.7355547,15.25777721,15.60000038,21066480
2002-03-28 00:00:00+00:00,9.121589661,15.4822216,15.59555531,15.35555458,15.35555458,12269115
2002-03-29 00:00:00+00:00,9.121589661,15.4822216,15.4822216,15.4822216,15.4822216,0
2002-04-01 00:00:00+00:00,9.247279167,15.69555473,15.84444427,15.33555508,15.42222214,3796605
2002-04-02 00:00:00+00:00,9.147119522,15.52555466,15.78777695,15.46888828,15.70666599,10043820
2002-04-03 00:00:00+00:00,9.016195297,15.30333328,15.51000023,15.24555492,15.4444437,6693075
2002-04-04 00:00:00+00:00,8.994592667,15.26666641,15.51111126,15.21444416,15.51111126,4863465
2002-04-05 00:00:00+00:00,8.804750443,14.9444437,15.33333302,14.88333321,15.22222233,13230945
2002-04-08 00:00:00+00:00,8.48071003,14.39444447,15.03888798,14.35555458,14.95777702,34541910
2002-04-09 00:00:00+00:00,8.199873924,13.91777706,14.37444401,13.82777691,14.37444401,41315265
2002-04-10 00:00:00+00:00,8.198565483,13.915555,14.28444386,13.80000019,14.06666565,32468580
2002-04-11 00:00:00+00:00,8.274502754,14.04444408,14.18666553,13.88888836,14,28000170
2002-04-12 00:00:00+00:00,8.484636307,14.40111065,14.48777676,14.04444408,14.04444408,18751995
2002-04-15 00:00:00+00:00,8.430957794,14.31000042,14.53222179,14.1422224,14.39999962,14424795
2002-04-16 00:00:00+00:00,8.336690903,14.14999962,14.53333282,14.02777672,14.44333267,16116120
2002-04-17 00:00:00+00:00,8.358291626,14.18666553,14.33333302,14.08888817,14.22222233,9183195
2002-04-18 00:00:00+00:00,8.390372276,14.2411108,14.28333282,14.13555527,14.22333336,7715250
2002-04-19 00:00:00+00:00,8.317050934,14.11666584,14.26666641,14.02222157,14.22222233,10653165
2002-04-22 00:00:00+00:00,8.405426979,14.26666641,14.31666565,14.02444363,14.19999981,5323320
2002-04-23 00:00:00+00:00,8.329489708,14.13777733,14.26333332,14.07111073,14.26333332,7605540
2002-04-24 00:00:00+00:00,8.362221718,14.19333267,14.22000027,14.02555466,14.15444374,5212620
2002-04-25 00:00:00+00:00,8.023777008,13.6188879,14.22222233,13.4444437,14.22222233,24278085
2002-04-26 00:00:00+00:00,8.099715233,13.74777699,13.86444378,13.66444397,13.66444397,11948085
2002-04-29 00:00:00+00:00,7.956352234,13.50444412,13.77777672,13.42000008,13.71111107,19782675
2002-04-30 00:00:00+00:00,8.243732452,13.99222183,14.02222157,13.35666561,13.51111126,22244130
2002-05-01 00:00:00+00:00,8.243732452,13.99222183,13.99222183,13.99222183,13.99222183,0
2002-05-02 00:00:00+00:00,8.20511055,13.92666626,14.22000027,13.89111137,14.22000027,4013775
2002-05-03 00:00:00+00:00,8.22605896,13.9622221,14.02222157,13.85555458,13.91111088,3396870
2002-05-06 00:00:00+00:00,8.248970985,14.00111103,14.06666565,13.88888836,14.04666615,5680980
2002-05-07 00:00:00+00:00,8.365495682,14.19888783,14.22000027,13.97222233,14.00444412,5193045
2002-05-08 00:00:00+00:00,8.424408913,14.29888821,14.33333302,14.13777733,14.24222183,6416280
2002-05-09 00:00:00+00:00,8.451252937,14.34444427,14.42222214,14.2355547,14.42222214,6079050
2002-05-10 00:00:00+00:00,8.408044815,14.27111053,14.35222244,14.11333275,14.34444427,7080660
2002-05-13 00:00:00+00:00,8.334073067,14.14555454,14.32222176,14.06999969,14.26666641,5976450
2002-05-14 00:00:00+00:00,8.300030708,14.08777714,14.16333294,13.95555496,14.13333321,14734620
2002-05-15 00:00:00+00:00,8.281047821,14.05555534,14.31000042,13.97888756,14.02222157,8992935
2002-05-16 00:00:00+00:00,8.279737473,14.05333328,14.26666641,14,14.17777729,4324770
2002-05-17 00:00:00+00:00,8.277775764,14.05000019,14.11111069,13.95666599,14.11111069,5992830
2002-05-20 00:00:00+00:00,8.279083252,14.05222225,14.07666588,13.88888836,14.02222157,3656250
2002-05-21 00:00:00+00:00,7.998247623,13.57555485,14,13.45555496,13.91111088,15195330
2002-05-22 00:00:00+00:00,8.089894295,13.73111057,13.81777668,13.57777691,13.66666603,6070905
2002-05-23 00:00:00+00:00,7.598270416,12.89666557,13.86555481,12.71666622,13.75555515,39123180
2002-05-24 00:00:00+00:00,8.013958931,13.60222244,13.7322216,13.18111134,13.24444389,20524455
2002-05-27 00:00:00+00:00,8.004796028,13.58666611,13.77777672,13.22444439,13.61666584,10318185
2002-05-28 00:00:00+00:00,7.746870518,13.14888763,13.69999981,12.9244442,13.69999981,16415010
2002-05-29 00:00:00+00:00,7.769783974,13.18777657,13.33333302,12.99333286,13.17777729,18913320
2002-05-30 00:00:00+00:00,7.953732967,13.5,13.55555534,13.08888817,13.13333321,16718310
2002-05-31 00:00:00+00:00,7.973371506,13.53333282,13.66111088,13.34111118,13.53333282,9052290
2002-06-03 00:00:00+00:00,8.114116669,13.77222157,13.8866663,13.58111095,13.61111069,6646275
2002-06-04 00:00:00+00:00,8.103644371,13.75444412,13.85000038,13.6566658,13.66666603,7191315
2002-06-05 00:00:00+00:00,8.453214645,14.34777737,14.4333334,13.76888847,13.76888847,18593055
2002-06-06 00:00:00+00:00,8.177615166,13.88000011,14.4444437,13.80000019,14.22444439,17244450
2002-06-07 00:00:00+00:00,8.149466515,13.83222198,13.97777653,13.57777691,13.80222225,8092350
2002-06-10 00:00:00+00:00,8.114116669,13.77222157,14.04444408,13.74555492,13.96888828,8717670
2002-06-11 00:00:00+00:00,8.056510925,13.6744442,14.02222157,13.55888844,13.9333334,24044130
2002-06-12 00:00:00+00:00,7.997596264,13.57444382,13.6744442,13.51555538,13.64444447,19826820
2002-06-13 00:00:00+00:00,7.97140789,13.52999973,13.75555515,13.46888828,13.64444447,10816020
2002-06-14 00:00:00+00:00,8.032290459,13.63333321,13.70444393,13.46666622,13.53333282,6429465
2002-06-17 00:00:00+00:00,8.173033714,13.87222195,14.11111069,13.77777672,13.81888771,11230830
2002-06-18 00:00:00+00:00,8.16190815,13.85333347,14.02000046,13.76000023,14.02000046,7449750
2002-06-19 00:00:00+00:00,8.033597946,13.63555527,13.92222214,13.54888821,13.86666584,11416500
2002-06-20 00:00:00+00:00,7.92558527,13.45222187,13.66666603,13.28111076,13.66666603,15919965
2002-06-21 00:00:00+00:00,8.126556396,13.79333305,13.95555496,13.44666576,13.4911108,15944400
2002-06-24 00:00:00+00:00,8.296760559,14.08222198,14.13333321,13.6944437,13.86555481,11016270
2002-06-25 00:00:00+00:00,8.214928627,13.94333267,14.24444389,13.8777771,14.13333321,12881745
2002-06-26 00:00:00+00:00,8.236531258,13.97999954,14,13.80000019,13.9444437,8291475
2002-06-27 00:00:00+00:00,8.385788918,14.23333263,14.39999962,13.85777664,14.39999962,18216000
2002-06-28 00:00:00+00:00,8.390372276,14.2411108,14.39999962,14.10000038,14.33333302,11995965
2002-07-01 00:00:00+00:00,8.750417709,14.85222244,14.93111134,14.19999981,14.26555538,24280470
2002-07-02 00:00:00+00:00,8.986737251,15.25333309,15.33333302,14.67000008,14.75555515,34008075
2002-07-03 00:00:00+00:00,8.763507843,14.87444401,15.22222233,14.8077774,15.22222233,12728025
2002-07-04 00:00:00+00:00,9.173959732,15.57111073,15.61999989,14.88888836,14.88888836,33251940
2002-07-05 00:00:00+00:00,9.40831852,15.96888828,16.11111069,15.22555542,15.51111126,45402390
2002-07-08 00:00:00+00:00,9.179200172,15.57999992,16.08888817,15.46666622,15.88888836,35077365
2002-07-09 00:00:00+00:00,9.26102829,15.71888828,15.86444378,15.31666565,15.57777691,31959315
2002-07-10 00:00:00+00:00,9.101951599,15.44888783,15.77777672,15.38888836,15.77777672,25045920
2002-07-11 00:00:00+00:00,9.170686722,15.56555462,15.66666603,15.25555515,15.33333302,20934900
2002-07-12 00:00:00+00:00,9.294840813,15.47222233,15.65555477,15.38000011,15.4444437,14610330
2002-07-15 00:00:00+00:00,9.353581429,15.56999969,15.64444447,15.35555458,15.52555466,9736290
2002-07-16 00:00:00+00:00,9.350241661,15.56444359,15.77777672,15.44555473,15.59777737,14241555
2002-07-17 00:00:00+00:00,9.310858727,15.49888802,15.64444447,15.3777771,15.55555534,14215275
2002-07-18 00:00:00+00:00,9.210068703,15.33111095,15.53333282,15.22222233,15.46666622,8957205
2002-07-19 00:00:00+00:00,8.999140739,14.97999954,15.28666592,14.91111088,15.24444389,10551105
2002-07-22 00:00:00+00:00,8.72680378,14.52666569,14.95555496,14.4444437,14.76222229,7239195
2002-07-23 00:00:00+00:00,8.680080414,14.44888783,14.55111122,14.11111069,14.33333302,14515380
2002-07-24 00:00:00+00:00,8.286927223,13.79444408,14.55333328,13.59222221,14.44555473,20085840
2002-07-25 00:00:00+00:00,8.279583931,13.78222179,14.22222233,13.73333263,14.06666565,18634545
2002-07-26 00:00:00+00:00,8.473823547,14.10555458,14.33111095,13.77222157,13.82222176,23443650
2002-07-29 00:00:00+00:00,8.465147018,14.09111118,14.32111073,13.92222214,14.17777729,9535455
2002-07-30 00:00:00+00:00,8.459142685,14.08111095,14.33333302,13.97999954,14.33333302,7751790
2002-07-31 00:00:00+00:00,8.395728111,13.97555542,14.11111069,13.59000015,13.88888836,14145930
2002-08-01 00:00:00+00:00,8.5212183,14.18444443,14.25333309,14.02222157,14.11111069,8153955
2002-08-02 00:00:00+00:00,8.955087662,14.9066658,15,14.11333275,14.22333336,32425515
2002-08-05 00:00:00+00:00,9.217413902,15.34333324,15.47555542,14,14.66666603,54385875
2002-08-06 00:00:00+00:00,9.035853386,15.04111099,15.31111145,14.85111141,15.00111103,30926385
2002-08-07 00:00:00+00:00,9.045865059,15.0577774,15.28888798,14.96777725,15.28888798,14268015
2002-08-08 00:00:00+00:00,8.752167702,14.56888771,15.08888817,14.4911108,14.93555546,15098895
2002-08-09 00:00:00+00:00,8.973776817,14.93777657,15.08666611,14.43444443,14.60555458,18218655
2002-08-12 00:00:00+00:00,8.887001991,14.79333305,15.10666561,14.66666603,15,16471215
2002-08-13 00:00:00+00:00,9.03718853,15.04333305,15.16444397,14.75,14.80000019,14536080
2002-08-14 00:00:00+00:00,9.206065178,15.32444382,15.46555519,15.07111073,15.11333275,45137835
2002-08-15 00:00:00+00:00,9.206065178,15.32444382,15.32444382,15.32444382,15.32444382,0
2002-08-16 00:00:00+00:00,9.330218315,15.53111076,15.62222195,15.1833334,15.33333302,55828800
2002-08-19 00:00:00+00:00,9.219413757,15.34666634,15.59777737,15.26888847,15.55555534,20901240
2002-08-20 00:00:00+00:00,9.231430054,15.36666584,15.5,15.22222233,15.35555458,16940115
2002-08-21 00:00:00+00:00,9.114616394,15.17222214,15.48888779,15.08666611,15.27000046,14323545
2002-08-22 00:00:00+00:00,9.070562363,15.0988884,15.33333302,15.04555511,15.22222233,13586490
2002-08-23 00:00:00+00:00,9.136645317,15.20888805,15.28888798,15.12111092,15.12111092,8717130
2002-08-26 00:00:00+00:00,9.01115799,15,15.24444389,13.33333302,15.08888817,10785330
2002-08-27 00:00:00+00:00,9.019832611,15.01444435,15.24444389,14.80000019,14.95777702,13381335
2002-08-28 00:00:00+00:00,9.092590332,15.13555527,15.21555519,15,15.05555534,8090955
2002-08-29 00:00:00+00:00,9.372938156,15.60222244,15.66666603,15.33555508,15.4444437,31227480
2002-08-30 00:00:00+00:00,9.337560654,15.54333305,15.55555534,15.33333302,15.50111103,8908875
2002-09-02 00:00:00+00:00,9.174692154,15.27222157,15.77777672,15.17777729,15.77777672,21427515
2002-09-03 00:00:00+00:00,9.066556931,15.09222221,15.23666573,15,15.23666573,15197580
2002-09-04 00:00:00+00:00,9.055210114,15.07333279,15.15555477,14.71111107,14.9855547,11715165
2002-09-05 00:00:00+00:00,9.141317368,15.21666622,15.28999996,15.08111095,15.19999981,7458885
2002-09-06 00:00:00+00:00,8.843616486,14.7211113,15.22222233,14.6888876,15.11333275,12813795
2002-09-09 00:00:00+00:00,8.770191193,14.5988884,14.83777714,14.54888821,14.55666637,7717680
2002-09-10 00:00:00+00:00,8.770191193,14.5988884,14.5988884,14.5988884,14.5988884,0
2002-09-11 00:00:00+00:00,8.844285011,14.72222233,14.98444366,14.62222195,14.71111107,10062405
2002-09-12 00:00:00+00:00,9.119959831,15.18111134,15.37444401,14.81111145,14.84666634,26117325
2002-09-13 00:00:00+00:00,9.139315605,15.21333313,15.26666641,15.05333328,15.06666565,11724030
2002-09-16 00:00:00+00:00,8.923046112,14.85333347,15.43222237,14.80222225,15.28888798,22927905
2002-09-17 00:00:00+00:00,8.917040825,14.84333324,14.97777653,14.73666573,14.88888836,7230915
